Geneid,N1,N2,N3,R1,R2,R3,R4,R5
344658,0,0,0,0,2,0,0,0
100128164,0,4,1,0,0,0,0,0
7095,2137,1390,1450,2084,2088,1658,1606,1680
26996,628,155,136,297,321,509,447,482
80012,986,518,545,2576,2456,2580,2486,2670
5584,1026,379,483,798,804,670,633,598
6498,810,620,695,1002,1007,1334,1230,1425
5010,158,161,185,14,17,36,55,43
102465497,0,0,0,0,0,0,0,0
57709,2,0,2,0,2,4,8,6
101928583,0,0,0,0,0,0,0,0
200916,278,158,152,134,142,151,116,129
56648,123,123,133,10,12,22,14,19
6514,0,0,0,0,0,9,11,8
23043,275,186,173,352,312,389,373,376
693154,0,0,0,0,2,0,4,0
5337,262,237,215,629,558,585,540,607
389177,0,0,0,0,0,0,0,0
100874219,0,0,0,0,0,0,0,0
64778,1770,1184,1045,3761,3716,6752,6155,6319
2693,0,0,0,0,0,1,4,4
8743,2916,804,703,1614,1651,338,309,271
57552,247,164,153,121,157,133,124,114
1894,302,159,178,551,573,695,618,641
83893,0,0,0,0,0,0,0,0
22871,40,130,118,13,8,2,8,12
100874010,0,0,0,0,0,0,0,0
254827,313,97,64,809,780,880,847,828
100862679,0,0,0,0,0,0,0,0
100874244,0,0,0,0,0,0,0,0
100616395,0,0,0,0,0,0,0,0
100874245,0,0,0,0,0,0,0,0
102465858,0,0,0,0,0,0,0,0
100505547,0,0,0,0,0,0,0,0
101928684,0,0,0,0,0,0,0,0
79718,1861,695,637,1505,1330,1563,1526,1516
100820709,0,0,0,0,0,0,0,0
100505566,11,20,29,0,0,0,0,0
102724550,2,0,0,0,0,0,0,0
100874330,0,0,0,0,0,0,0,0
104797538,14,0,0,1,0,2,0,0
10242,2,2,3,32,45,28,14,32
64393,569,436,341,187,150,89,75,92
101928739,0,0,0,0,0,0,0,0
5290,627,470,459,833,780,928,837,937
27094,25,37,18,123,118,86,85,83
51193,304,310,247,221,229,191,205,183
55669,604,420,406,1063,925,891,884,850
59345,660,564,591,149,148,96,77,116
86,433,208,238,555,530,622,528,617
57129,230,134,160,272,274,322,291,312
4711,783,374,361,469,540,631,578,638
8975,141,193,213,96,99,89,66,80
51555,0,2,4,0,0,0,0,0
101928790,0,0,0,0,0,0,0,0
100505609,0,0,0,0,0,0,0,0
151613,722,420,478,1215,1275,1338,1125,1238
339829,43,15,20,112,99,67,77,83
101928882,4,14,17,0,0,0,0,0
8087,1234,843,832,1688,1622,2179,2077,2134
131118,220,131,118,747,709,928,851,987
347689,2,2,4,0,0,0,0,0
102724604,0,0,0,0,0,0,0,0
6657,29,4,10,87,97,0,2,0
100996490,0,0,0,0,0,0,0,0
401103,2,0,0,0,0,0,0,0
23200,1590,673,661,2679,2563,3014,2760,2925
54165,585,389,366,485,455,371,398,370
56922,1110,265,298,2251,2168,2485,2337,2506
27074,400,296,257,68,65,85,114,81
23101,27,15,9,40,56,39,29,28
84002,329,424,420,291,222,233,207,194
100505687,61,59,55,0,0,0,0,0
89857,361,223,168,49,52,117,89,111
100874019,0,0,0,0,0,0,0,0
54800,1210,627,573,908,831,1196,1062,1133
55689,479,410,485,1083,1031,1838,1681,1790
79929,4,7,10,6,8,10,7,2
55486,340,274,244,831,794,816,731,855
100616127,0,0,0,0,0,0,0,0
10057,690,614,597,1381,1332,2076,1906,1902
100873982,0,0,0,0,0,0,1,0
200909,0,0,0,0,0,0,0,0
170572,0,0,0,0,0,0,0,0
285242,0,0,0,11,9,15,9,15
8893,525,336,362,1157,1208,1400,1302,1278
1857,920,1019,992,1028,1019,1004,999,997
1173,2736,2767,2653,1340,1292,1584,1587,1617
55324,396,332,341,410,403,589,492,526
90113,2,2,4,8,2,6,6,8
100187716,0,0,0,0,0,0,0,0
10195,236,205,193,110,103,257,182,209
9718,27,15,14,2,8,31,10,8
94032,0,0,0,0,0,4,0,0
5708,1280,1083,1034,790,885,1494,1368,1378
1981,2718,2526,2417,6463,6086,8695,8166,8452
692107,0,0,0,13,10,5,14,12
131408,64,131,137,31,36,30,16,36
1181,42,56,42,120,134,239,270,238
5437,204,162,190,380,381,453,451,401
7066,0,7,3,22,20,14,11,16
8646,46,85,91,2,2,7,3,10
105374250,0,0,0,0,0,0,0,0
2049,82,147,191,20,16,75,73,67
64110,279,205,209,95,135,174,164,136
101928992,0,0,0,0,0,0,0,0
23355,411,319,359,1101,1111,1654,1591,1707
285382,144,252,200,10,6,6,2,8
339926,0,0,0,0,0,0,0,0
1962,188,84,82,147,124,247,242,233
100847054,0,0,0,0,0,0,0,0
9175,351,242,197,261,296,273,258,284
90407,277,146,154,152,114,191,168,152
200879,302,131,107,760,740,812,842,826
59343,419,294,274,605,592,518,526,607
10644,44,67,70,76,113,12,8,12
646600,0,0,0,7,6,0,4,2
100847078,0,0,0,0,0,0,0,0
6434,1101,1028,1034,797,765,698,710,550
344887,6,4,0,0,0,0,0,0
2119,127,119,122,95,122,213,201,200
1608,40,191,177,12,26,2,6,14
253573,0,0,0,0,0,0,0,0
1427,12,2,1,52,44,72,52,72
55171,168,152,128,298,238,498,442,448
51726,582,401,400,499,466,522,446,439
197,0,2,0,0,0,0,0,0
26998,0,0,0,0,0,0,0,0
3273,0,0,2,0,0,0,0,0
3827,2,0,1,4,5,0,1,0
1974,4414,3953,3815,1452,1294,2682,2445,2339
619567,9,2,4,52,52,74,50,52
100302143,0,0,0,0,0,0,0,0
677847,2,3,2,1,3,5,4,3
6043,13,5,8,2040,1996,5063,4904,5098
619568,7,6,7,35,47,34,37,41
5984,75,91,75,117,92,245,196,272
102724699,0,0,0,1,0,0,0,0
9370,4,34,22,0,0,0,0,0
100874095,0,0,0,0,0,0,0,0
6480,1610,1211,1225,68,58,52,23,28
116832,18,18,20,2,0,2,4,2
101929106,0,2,2,0,0,0,0,0
132112,0,0,1,0,0,0,0,0
5648,165,192,217,14,12,108,57,80
101929130,9,19,13,0,0,0,0,0
64108,212,43,29,34,68,75,61,68
6750,61,0,3,0,0,4,2,0
344892,0,0,0,0,0,0,0,0
100131635,0,1,0,21,23,6,12,4
604,927,803,711,946,1011,1199,1224,1242
339929,7,6,7,0,2,0,0,0
4026,2633,2635,2570,1257,1130,1451,1474,1369
401105,0,0,0,26,16,12,18,25
100873917,0,0,0,0,0,0,0,0
407020,0,0,0,5,5,6,5,6
100874043,2,0,1,0,0,0,0,0
285386,26,15,22,12,4,20,23,18
100874027,0,0,0,0,0,0,0,0
8626,1723,236,194,2073,2118,2346,2259,2328
100126340,0,0,0,1,0,2,2,4
55214,114,255,245,107,120,191,220,232
101929152,0,0,0,0,0,0,0,0
9076,2278,495,508,1950,1931,1012,769,847
10686,14,6,5,33,27,21,18,26
131920,0,0,0,0,0,2,0,0
3556,423,141,137,199,178,596,571,523
647309,0,0,0,4,4,0,0,0
100170222,0,0,0,0,0,0,0,0
344901,2,10,8,0,0,0,0,0
257313,3,3,4,0,0,0,0,0
152137,1186,1245,1028,1022,1138,629,612,636
103344926,0,0,0,0,0,0,0,0
152138,0,0,0,0,0,0,1,0
2257,15,15,14,27,16,3,8,11
100873986,0,0,0,0,0,0,0,0
105374278,0,0,0,0,0,0,0,0
151963,162,172,145,54,65,90,73,55
57110,0,0,0,0,0,0,0,0
84789,0,0,0,0,0,0,0,0
344905,0,0,0,0,0,0,0,0
100874218,0,0,0,0,0,0,0,0
84239,10,1,2,41,45,2,5,3
101929198,0,0,0,0,0,0,0,0
4976,927,624,656,2604,2434,2233,2009,2085
100873941,0,0,2,0,0,1,0,0
647323,0,0,0,0,0,0,0,0
100128023,0,0,0,0,0,0,0,2
102724877,0,0,0,0,0,0,0,0
3280,587,368,356,343,396,315,282,306
100505920,4,2,0,0,0,0,0,0
101929337,0,0,0,0,0,0,0,0
100131551,1,3,1,0,0,0,0,0
1370,0,0,2,0,0,0,0,0
131578,70,49,42,0,0,0,4,2
2814,2,3,3,0,0,0,0,0
79572,1876,896,764,3040,2858,6258,5866,6205
401106,0,3,3,2,0,0,0,0
100507297,24,13,13,0,0,1,0,0
93109,70,94,82,197,180,101,125,100
55341,407,334,319,338,330,527,568,546
131583,101,220,245,4,4,0,4,4
100507391,0,0,0,0,0,0,0,0
152002,151,119,139,17,18,22,14,21
100874528,0,0,0,0,0,0,0,0
100422926,0,0,0,0,0,0,0,0
101410543,3,0,0,0,0,0,0,0
23527,1048,675,683,1110,1005,1397,1250,1437
5504,700,545,491,623,594,509,551,505
347,158,1001,1052,103,98,512,425,376
105374297,0,0,0,0,0,0,0,0
727956,2,12,0,2,10,0,2,8
440993,0,0,0,0,0,0,0,0
693155,0,0,0,0,0,0,0,0
200958,8,0,8,32,27,9,4,13
4585,17,16,8,921,907,33,49,50
105374299,0,0,1,0,0,0,0,0
101929697,1,0,0,0,0,0,0,0
10188,275,262,247,883,786,637,599,638
102465977,0,0,0,0,0,0,0,0
255812,85,106,129,1064,1000,577,532,548
105374301,2,0,0,0,0,0,0,0
7037,1570,1108,1194,1746,1598,2649,2630,2568
401109,33,2,1,0,0,0,0,0
131540,0,0,0,0,2,0,2,0
200931,9,0,4,32,8,14,26,13
5130,224,196,209,271,260,254,287,286
255758,10,9,4,10,22,16,16,20
100534611,0,0,0,0,0,0,0,0
100874214,0,4,0,0,0,0,1,0
116211,0,0,0,0,0,0,0,0
26043,430,193,166,572,633,728,537,590
165918,294,176,217,510,455,638,622,622
255798,0,0,0,0,6,0,0,0
348793,68,61,41,61,66,132,63,120
200933,263,144,148,32,48,32,78,65
375387,100,128,132,4,15,19,10,7
84984,54,26,37,6,18,10,13,20
54965,174,174,204,66,73,142,124,99
5062,1754,1181,1145,806,797,1042,935,933
100302742,0,0,0,1,1,6,1,3
205564,346,235,226,743,712,876,737,789
22916,973,543,563,240,184,414,371,310
152217,46,36,25,4,2,16,10,22
80235,68,39,41,57,37,68,83,66
4241,10,27,23,20,6,8,3,12
100507057,2,3,6,0,0,0,0,0
1739,877,611,560,2065,1972,2445,2245,2392
100616216,0,0,0,0,0,0,0,0
100507086,2,0,3,0,0,0,0,0
622,2,0,0,6,4,1,0,0
220729,108,115,102,139,175,154,198,160
9711,372,241,305,465,454,595,469,483
100126321,0,0,0,0,0,0,0,0
84248,1078,861,915,745,674,718,610,706
84859,303,201,217,1300,1189,1272,1106,1132
84223,126,133,108,195,159,336,260,291
6165,2240,1025,1000,2775,2840,4041,4034,3995
89782,134,86,67,188,173,258,279,263
100873947,0,0,0,0,0,0,0,0
348840,0,0,0,0,0,0,0,0
728262,1,2,6,9,8,6,14,18
152687,97,70,63,511,489,1319,1253,1281
255403,244,80,88,194,162,317,308,276
642280,28,17,15,40,63,21,19,24
654254,6,4,1,25,46,10,15,9
7700,60,48,45,880,849,1628,1508,1514
693156,0,0,0,10,15,9,10,3
79963,58,27,31,165,94,226,209,206
170960,248,149,108,1283,1244,2910,2877,2692
54872,487,297,313,1153,1132,1891,1909,1963
5158,61,20,9,36,41,11,23,9
521,70,38,44,448,467,1071,990,952
4636,52,24,15,50,43,91,83,90
84179,106,82,102,20,17,55,59,54
10336,934,535,572,521,508,1096,1086,1055
100129917,16,11,10,2,6,2,0,4
10815,4,5,6,0,0,1,0,0
2580,632,484,444,943,871,1419,1289,1517
84286,114,171,134,194,197,345,389,399
1609,157,163,161,105,73,140,114,113
10861,24,10,10,41,37,155,177,160
3425,56,60,42,246,260,780,753,789
53834,85,110,110,23,30,43,57,31
105374379,0,0,0,0,0,0,0,0
285498,1,14,10,13,11,2,2,2
100379220,0,0,0,0,0,0,0,0
10417,167,467,456,32,46,32,20,38
100130872,24,34,34,0,0,2,4,0
101928548,1,0,1,0,2,0,0,0
285463,6,9,2,0,0,1,1,0
1487,488,493,493,312,268,651,666,679
92070,110,128,110,16,27,65,47,45
10296,402,371,382,140,147,412,379,438
101928621,12,13,12,62,43,71,84,67
57654,165,142,102,330,295,440,495,505
285464,82,33,51,873,813,1512,1656,1477
54729,0,0,0,0,0,0,0,0
152877,0,8,4,0,4,33,38,53
7884,344,287,294,288,225,652,597,612
92305,331,215,239,26,23,103,100,82
10460,264,163,157,142,130,348,348,320
2261,1074,196,214,1920,1851,1592,1556,1662
3954,381,240,242,409,368,928,842,848
7468,597,457,468,817,687,1637,1657,1555
677770,0,0,1,6,2,13,6,4
7469,147,128,101,102,82,240,228,215
100126332,0,0,0,1,0,0,0,0
401115,0,0,0,2,2,2,2,2
339983,1,7,0,0,0,0,0,0
353497,16,17,11,65,51,47,43,53
79441,227,117,86,468,420,1005,982,1032
10608,573,638,572,62,50,89,86,70
100616358,0,0,0,0,0,0,0,0
57732,78,88,64,66,42,69,73,84
402160,0,1,0,0,0,0,0,0
6047,788,593,539,409,376,593,578,582
8603,238,242,257,662,646,1547,1487,1475
79155,263,192,184,73,79,152,155,148
6452,822,423,425,1345,1260,2542,2422,2473
118,2462,2329,2352,2198,2214,5253,5016,5131
10227,257,200,195,272,270,1065,980,953
317648,88,80,56,0,2,2,2,0
8602,512,334,279,607,641,1687,1526,1513
2868,5,14,9,29,46,30,39,28
100750326,0,0,0,0,0,0,0,0
3064,945,573,542,2770,2720,5911,5737,6013
345222,1,0,0,0,3,1,0,2
6002,341,255,286,346,419,640,671,718
3083,0,0,0,1,0,0,0,0
285489,12,4,3,57,59,91,105,102
4043,765,616,613,272,259,642,610,587
285492,0,0,0,0,0,0,0,0
100133461,0,0,0,0,0,0,0,0
152,6,6,3,18,30,46,53,53
348926,12,25,25,147,134,127,117,141
133060,0,0,0,0,0,0,0,0
85013,229,131,133,116,118,138,178,183
55646,126,85,94,159,175,325,251,251
166793,61,67,71,122,142,140,148,204
27065,277,97,100,193,196,107,107,107
53407,294,183,205,287,282,325,333,360
104472519,0,0,0,0,0,0,0,0
100507266,17,16,7,0,0,0,0,0
101928279,4,2,0,0,0,0,0,0
103695434,0,0,0,0,0,0,0,0
4487,8,49,47,6,4,4,4,8
101928306,0,0,0,0,0,0,0,0
54360,105,52,52,2,2,14,20,18
55351,46,98,91,0,0,2,17,4
10141,0,0,0,3,8,0,0,0
132884,85,100,99,270,290,54,46,33
2121,303,438,494,384,404,480,434,447
1400,67,107,124,42,23,23,26,32
100616201,0,0,0,0,0,0,0,0
389197,3,0,0,0,0,0,2,0
105374380,0,0,0,0,0,0,0,0
152789,23,15,11,10,11,10,4,5
285484,1,2,0,0,0,0,0,0
7466,283,626,650,250,301,1496,1373,1381
5522,7,27,36,14,8,0,4,0
23324,675,676,702,241,321,359,334,390
93621,1848,1735,1643,40,46,64,62,74
93622,129,80,64,4,0,8,4,6
6286,2772,625,586,1119,1122,1287,1164,1304
114932,829,498,491,57,31,92,95,90
55330,104,73,41,8,8,20,18,10
9778,774,615,522,1267,1115,2351,2228,2230
57533,397,273,323,948,936,1317,1248,1292
100129931,4,1,3,0,0,0,0,0
257236,10,3,6,4,0,12,4,12
93624,449,265,312,67,82,138,127,162
80273,242,159,183,105,83,252,248,259
730971,0,5,1,0,0,0,2,0
57537,65,136,162,24,14,10,28,18
100616471,0,0,0,0,0,0,0,0
768239,0,0,0,0,0,0,0,0
100422826,0,0,0,0,0,0,0,0
84740,2,3,11,0,0,0,2,0
60312,495,683,693,130,137,167,193,144
105374372,0,1,2,2,0,0,0,0
84448,18,18,21,11,9,7,11,22
407052,0,0,0,1,0,0,0,0
54436,109,119,119,130,176,156,143,180
94031,141,977,903,18,8,28,10,17
8310,249,262,255,553,518,767,675,635
152992,104,60,77,266,369,500,472,503
27201,3,2,0,0,0,13,6,20
8532,161,626,607,31,55,121,133,126
3166,0,0,0,0,0,0,0,0
650293,0,0,0,0,0,0,0,0
100287013,3,0,0,26,22,14,20,16
100287144,0,0,0,3,12,1,0,1
100287178,0,0,0,15,21,1,1,1
100287205,0,0,0,18,8,0,1,0
100287238,0,0,0,34,9,3,0,0
100288520,0,0,0,28,33,10,4,9
100287327,0,0,0,7,40,0,0,0
100287364,0,0,0,7,2,0,0,0
100287404,0,0,0,0,0,0,0,0
100287441,0,0,0,0,0,0,0,0
100287478,0,0,0,3,2,0,0,0
100287513,0,0,0,0,0,0,0,0
728369,0,0,0,1,1,0,0,0
728373,0,0,0,0,0,0,0,0
728379,0,0,0,0,0,0,0,0
728386,0,0,0,0,0,0,0,0
728393,0,0,0,0,0,0,0,0
728400,0,0,0,0,4,1,0,0
728405,0,0,0,3,1,0,0,0
391627,0,0,0,12,4,1,1,0
728419,0,0,0,13,4,0,0,0
391622,0,0,0,19,5,0,0,0
644414,0,0,0,0,0,0,0,0
101928948,0,0,0,0,0,0,0,0
100302277,0,0,0,3,6,0,0,0
56606,216,57,74,425,445,246,273,236
1816,2,0,0,0,2,0,2,0
9948,3399,3191,3164,1551,1538,2171,2025,2084
100423011,0,0,0,0,0,0,0,0
85460,292,156,132,412,416,541,537,476
116449,10,1,3,17,12,1,0,7
693157,0,0,0,0,0,0,0,0
9957,155,275,227,134,114,102,97,110
101929019,0,0,0,0,0,0,0,0
9364,167,140,119,352,262,314,282,313
285547,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0
285548,0,0,0,0,2,0,0,0
259282,1080,459,477,3452,3158,2774,2520,2760
100847023,0,0,0,0,0,0,0,0
101929071,0,0,0,0,0,0,0,0
152742,0,0,2,0,0,0,0,0
201853,0,1,1,0,0,0,0,0
441009,0,0,0,0,0,1,0,2
132864,294,370,318,165,158,120,104,137
101929095,0,1,1,0,0,0,0,1
114905,257,248,270,35,39,27,24,20
57545,240,376,290,601,514,341,344,308
26234,1659,1218,1229,1042,1079,1296,1239,1300
285550,188,133,99,199,165,242,169,219
683,148,122,109,72,55,101,99,109
952,127,122,121,41,35,6,3,6
9982,5,31,47,2,0,0,0,0
83888,0,6,12,0,0,0,0,0
8842,223,98,95,36,59,48,36,40
202018,291,202,224,213,233,251,221,196
202020,30,23,19,3,0,5,16,7
9079,339,631,654,92,63,50,63,69
101929123,0,0,0,0,0,0,0,0
5860,182,96,93,94,90,196,204,228
645104,0,0,0,0,0,0,0,0
51056,1208,859,862,485,425,545,504,490
80306,529,236,233,190,206,300,267,264
27146,33,13,18,85,69,80,88,80
54876,443,236,224,392,361,360,348,339
64151,98,42,32,182,210,236,215,218
254251,238,127,93,176,166,172,189,198
9353,233,458,493,10,24,31,20,31
100505893,0,4,0,0,0,0,0,0
407000,0,0,0,0,0,0,0,0
133015,103,70,73,249,257,215,160,173
80333,22,25,43,151,126,95,107,105
102465859,0,0,0,0,0,0,0,0
359822,0,0,0,0,0,0,0,0
100505912,2,0,3,0,0,0,0,1
166647,294,259,245,570,528,1110,1116,987
57733,2,0,2,0,0,0,0,0
10891,16,59,67,8,6,0,2,0
693158,0,0,0,42,42,37,38,32
1665,1478,813,850,3371,3351,4374,4396,4377
6649,182,318,295,6,8,10,17,10
91050,165,193,202,99,98,87,75,61
55203,139,120,116,2,6,6,9,2
51091,276,95,95,300,318,321,322,351
285540,0,0,0,0,2,0,0,2
55300,566,290,278,359,329,431,402,408
29063,139,101,83,155,145,177,163,187
29945,533,299,264,700,628,810,683,738
10568,46,0,0,5,4,20,14,11
23231,3160,1232,1286,942,926,1506,1493,1477
389203,156,132,112,46,38,60,63,57
3516,1699,926,967,665,732,1012,804,946
886,0,2,2,0,0,0,0,0
55296,84,81,89,386,303,284,266,275
57620,402,384,332,368,353,350,375,348
101929199,0,0,0,0,0,0,0,0
100422937,0,0,0,0,0,0,0,0
5099,304,728,696,70,58,52,32,40
102723778,0,0,0,0,0,0,0,0
102723828,0,0,0,0,0,0,0,0
101927363,0,0,0,0,0,0,0,0
101928622,0,0,0,0,0,0,0,0
116984,652,186,209,2060,2115,2058,2036,2013
439933,1,0,0,2,0,0,0,0
401124,33,10,11,43,34,6,4,5
100313806,0,0,0,0,0,0,0,0
100616435,0,0,0,0,0,0,0,0
57495,2,6,8,4,2,10,10,10
55286,242,87,82,56,39,53,33,43
768211,183,185,147,160,153,249,184,201
55276,874,348,363,553,604,1186,1150,1181
23216,1223,1192,1089,818,740,1894,1713,1771
10744,0,0,0,24,39,77,60,27
101928776,0,0,0,0,0,0,0,0
79667,19,18,20,0,0,0,0,0
51274,1673,1487,1508,737,675,555,543,564
81793,220,51,81,2,6,2,10,2
7096,287,155,110,133,137,235,248,243
10333,204,96,91,54,61,132,111,109
92689,738,1076,983,452,385,748,695,697
693159,0,0,0,0,0,0,0,0
80008,101,87,58,28,33,26,19,33
51088,912,1223,1129,383,411,552,545,515
57728,276,164,152,506,532,624,628,754
5981,755,488,480,1252,1150,1414,1327,1321
152831,4,0,2,22,20,30,39,37
100847065,0,0,0,0,0,0,0,0
6133,3022,1992,1926,15570,15167,12985,12201,12584
11019,134,80,72,124,144,200,182,194
401127,0,0,2,8,6,4,2,6
7358,612,582,637,508,563,905,915,844
100885776,28,13,25,1,0,3,0,2
201895,1732,789,786,188,142,250,197,198
3093,1028,560,545,533,491,715,604,658
23244,1606,930,833,2427,2565,3476,3234,3352
344967,1,1,2,13,10,16,14,17
55728,363,149,170,946,892,867,871,855
399,201,119,112,6,3,26,26,31
101060498,0,0,0,0,0,0,0,0
55584,2,0,0,2,0,0,2,2
54502,1051,287,308,160,230,325,334,323
100616274,0,0,0,0,0,0,0,0
79730,62,16,15,296,326,244,246,286
323,461,608,571,432,468,638,570,636
101410542,0,0,0,0,0,0,0,0
7345,38,154,143,6,6,5,4,5
22998,1074,907,895,2669,2572,3866,3738,3907
8929,0,0,2,0,0,0,0,0
101927074,0,0,0,0,0,0,0,0
55161,717,349,359,687,621,732,718,858
285429,3,1,2,2,8,2,0,2
10463,840,555,571,1500,1449,1666,1536,1556
389206,26,7,17,10,6,0,0,0
152573,2,15,24,2,2,0,0,0
10396,331,192,179,268,321,84,104,93
389207,0,0,0,0,0,0,0,0
100506827,0,0,0,2,0,0,0,0
386617,0,3,2,0,0,0,0,0
285525,0,0,0,2,0,0,0,0
60558,388,204,250,570,568,565,556,528
132789,239,204,199,109,112,119,102,103
2565,0,2,0,0,0,0,0,0
2555,6,5,5,0,0,6,4,9
170712,0,0,0,0,0,0,0,0
2557,0,0,2,0,0,0,0,0
2560,0,0,0,0,0,0,0,0
54951,301,181,134,126,131,140,100,114
57205,537,471,406,535,540,652,568,663
10699,38,28,26,14,18,27,28,27
102467004,0,0,0,0,0,0,0,0
101927179,0,0,0,3,2,0,0,0
152518,222,91,100,546,473,719,699,802
101927157,0,0,0,0,0,0,0,0
1259,114,34,28,463,479,399,351,353
152519,404,122,122,579,528,794,674,625
7294,157,16,10,63,77,133,110,79
7006,47,33,25,125,128,128,126,130
57606,692,892,821,778,780,1028,1048,1016
201780,2,0,0,6,2,6,8,4
326340,0,0,0,2,2,2,0,6
285527,1157,472,431,2978,2800,4243,4105,4276
54940,1333,820,870,904,859,1036,915,928
132299,264,93,109,446,456,428,402,467
80157,2,3,4,4,0,177,162,168
23142,526,447,463,382,343,429,378,478
339977,4,5,3,12,12,8,0,5
6443,591,975,925,126,100,31,21,28
132671,182,119,111,148,158,46,44,34
64854,468,189,163,407,417,555,477,477
643783,23,18,12,0,0,0,0,0
57291,289,164,196,0,0,3,0,1
100616436,0,0,0,0,0,0,0,0
677810,7,1,3,124,109,253,207,219
100288413,23,6,0,10,14,109,118,114
152578,0,0,0,0,0,0,0,0
65997,17,28,25,10,6,58,61,56
152579,168,116,149,209,226,311,250,270
81608,448,270,356,1223,1240,1666,1490,1616
84708,99,35,33,143,157,199,236,241
100873939,0,0,0,0,0,0,0,0
101928879,0,0,0,0,0,2,0,4
100873955,6,0,0,0,0,0,0,0
100506444,2,0,0,0,0,0,0,0
402176,0,0,0,45,54,29,34,26
26511,130,121,119,181,165,131,130,121
170825,0,0,0,0,0,0,0,0
5156,3032,1820,1797,545,584,1021,905,986
3815,761,254,315,169,179,2003,1857,1891
3791,569,577,529,463,443,543,505,471
79644,315,160,180,752,611,335,335,339
100506462,2,3,9,0,0,0,0,0
55858,1104,615,571,1210,1209,1421,1433,1334
9575,506,333,265,1420,1429,1385,1286,1271
132954,0,0,0,0,0,0,0,0
10874,0,0,0,16,14,3,7,4
644145,0,0,0,0,0,0,0,0
55763,703,352,332,1242,1030,1351,1344,1352
9662,204,111,150,583,607,754,723,834
57482,92,109,73,37,41,23,16,19
132949,215,136,165,503,501,627,668,679
5471,214,86,114,112,89,234,169,195
100506514,2,0,3,0,0,0,0,1
10606,805,523,506,373,394,756,637,706
6731,1299,968,901,1698,1612,1680,1791,1746
132946,6,10,2,8,5,2,0,0
100506564,0,3,4,0,2,0,2,2
84525,257,281,273,32,31,77,49,64
6691,2,0,0,0,0,4,0,2
5978,878,383,349,1015,997,1085,1108,1121
84273,292,134,184,582,542,836,806,704
5431,1468,980,900,2417,2260,2867,2413,2621
3490,2002,3620,3329,1034,1022,945,820,865
255130,0,1,0,0,0,0,0,0
101928851,0,0,0,0,0,0,0,0
100616450,0,0,0,0,0,0,0,0
23284,87,84,85,103,107,45,38,35
101927186,0,0,0,0,0,0,0,0
253017,0,0,0,0,0,0,0,0
401134,0,0,0,0,0,0,0,0
2044,4,4,3,0,2,0,2,0
100144602,0,1,0,0,0,0,0,0
100302177,0,0,0,4,10,0,0,0
101927237,0,0,2,0,0,0,0,0
1060,283,254,207,1240,1214,1202,1052,1003
26228,57,27,26,16,10,10,9,3
55236,786,381,346,2365,2205,2217,2060,2121
550112,150,69,77,14,32,23,30,21
2798,0,1,0,35,57,139,146,140
9407,25,11,10,13,21,60,46,57
339967,11,13,8,21,5,31,41,60
644759,0,0,0,0,0,0,0,0
389208,0,0,0,0,0,4,0,4
550113,0,0,0,0,0,0,0,0
401135,0,0,0,0,0,0,0,0
100130017,0,0,0,0,0,0,0,0
401136,0,0,0,0,0,2,4,0
132724,0,5,0,0,0,2,0,0
91746,307,128,171,15,24,35,145,106
28983,0,22,12,0,0,0,0,0
7367,16,15,9,88,85,7,3,2
7366,7,0,2,1,1,2,3,2
7365,0,0,0,0,1,0,0,0
79799,0,0,0,0,0,0,0,0
7364,29,7,9,6,2,89,99,89
10720,12,3,5,18,20,0,5,8
54490,21,0,0,896,915,51,43,39
7363,0,0,0,0,0,0,0,0
574537,0,0,0,0,0,0,0,0
10941,0,0,0,0,0,0,0,0
27284,12,18,8,2,0,8,2,6
6783,13,5,0,8,10,165,157,117
1446,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0
6779,0,0,0,0,0,0,0,0
3347,0,0,0,0,0,0,0,0
3346,0,0,0,0,0,0,0,0
286828,0,0,0,0,0,0,0,0
100337616,0,0,0,0,0,0,0,0
401137,0,0,0,0,0,0,0,0
54959,2,0,0,0,0,11,18,4
260436,52,3,6,0,4,0,0,0
1448,0,0,0,0,0,0,0,0
85438,0,0,0,0,0,0,0,0
26952,0,0,0,0,0,0,0,0
10879,0,0,0,3,0,0,0,0
58503,0,0,0,0,0,0,2,0
4589,0,0,0,0,0,0,0,0
401138,0,0,0,3,2,6,1,4
258,0,0,0,0,0,0,2,0
10117,4,4,4,14,8,2,4,2
3512,20491,7199,7093,761,697,1308,1151,1288
57050,295,217,218,191,234,327,298,281
22902,362,359,369,893,770,670,693,652
2926,1250,663,606,1151,1133,1468,1399,1551
92597,498,282,238,173,211,187,183,173
1633,497,292,306,88,73,111,141,96
8671,581,173,188,175,137,35,35,46
2638,2,0,5,0,1,0,0,0
10886,2,2,0,2,9,4,0,6
9508,32,42,30,4,6,11,4,2
285521,181,105,99,98,127,185,153,179
26057,1442,857,816,8403,7927,10331,9895,10005
213,0,10,19,14,4,0,0,0
174,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
728040,0,0,0,0,0,0,0,0
166824,798,203,194,599,570,355,330,393
3576,1388,2190,2040,220,154,4719,4628,4663
6372,553,250,197,24,16,2,16,4
5197,13,0,0,0,0,0,0,2
2919,891,378,319,56,73,103,106,126
5196,2,0,0,6,2,0,0,0
